item_code,item_name,category_10,category_mid,category_small,weight_per_10000,is_fresh,is_energy,is_food,is_alcohol,is_education,is_info_comm
9682,口紅Ｂ,諸雑費,理美容用品,化粧品,2,False,False,False,False,False,False
9625,ヘアカラーリング剤,諸雑費,理美容用品,化粧品,8,False,False,False,False,False,False
9721,バッグＡ,諸雑費,身の回り用品,かばん類,15,False,False,False,False,False,False
9722,バッグＢ,諸雑費,身の回り用品,かばん類,15,False,False,False,False,False,False
9711,通学用かばん,諸雑費,身の回り用品,かばん類,9,False,False,False,False,True,False
9731,旅行用かばん,諸雑費,身の回り用品,かばん類,6,False,False,False,False,False,False
9741,指輪,諸雑費,身の回り用品,腕時計・指輪,3,False,False,False,False,False,False
9751,腕時計,諸雑費,身の回り用品,腕時計・指輪,10,False,False,False,False,False,False
9701,傘,諸雑費,身の回り用品,他の身の回り用品,5,False,False,False,False,False,False
9761,ハンカチーフ,諸雑費,身の回り用品,他の身の回り用品,3,False,False,False,False,False,False
9799,たばこ（国産品）,諸雑費,たばこ,,29,False,False,False,False,False,False
9798,たばこ（輸入品）,諸雑費,たばこ,,15,False,False,False,False,False,False
9928,傷害保険料,諸雑費,他の諸雑費,,127,False,False,False,False,False,False
9921,保育所保育料,諸雑費,他の諸雑費,,53,False,False,False,False,False,False
9914,介護料,諸雑費,他の諸雑費,,16,False,False,False,False,False,False
9901,行政証明書手数料,諸雑費,他の諸雑費,,1,False,False,False,False,False,False
9912,パスポート取得料,諸雑費,他の諸雑費,,1,False,False,False,False,False,False
9920,振込手数料,諸雑費,他の諸雑費,,1,False,False,False,False,False,False
9931,警備料,諸雑費,他の諸雑費,,2,False,False,False,False,False,False
